username,date,retweets,favorites,geo,mentions,hashtags,id,permalink,text,sentiment_polarity,follower_count
realDonaldTrump,6/12/2016,24290,64461,,,,"""742096033207844864""",https://twitter.com/realDonaldTrump/status/742096033207844864,"""What has happened in Orlando is just the beginning. Our leadership is weak and ineffective. I called it and asked for the ban. Must be tough""",-0.381944444,8889789
realDonaldTrump,6/12/2016,8254,27391,,@WandaWalls20 @realDonaldTrump,,"""742069634652835841""",https://twitter.com/realDonaldTrump/status/742069634652835841,""""" @WandaWalls20 : @realDonaldTrump Please make us safe. We cannot have Hillary as president. We will be in so much trouble.""",0.15,8889789
realDonaldTrump,6/12/2016,14394,30418,,,,"""742066996767031296""",https://twitter.com/realDonaldTrump/status/742066996767031296,"""Reporting that Orlando killer shouted ""Allah hu Akbar!"" as he slaughtered clubgoers. 2nd man arrested in LA with rifles near Gay parade.""",0.066666667,8889789
realDonaldTrump,6/12/2016,34170,81976,,,,"""742053354189299712""",https://twitter.com/realDonaldTrump/status/742053354189299712,"""Is President Obama going to finally mention the words radical Islamic terrorism? If he doesn't he should immediately resign in disgrace!""",0,8889789
realDonaldTrump,6/12/2016,23731,65225,,,,,,"""Appreciate the congrats for being right on radical Islamic terrorism I don't want congrats I want toughness & vigilance. We must be smart!"";;;;""742034549232766976"";https://twitter.com/realDonaldTrump/status/742034549232766976",0.285714286,8889789
realDonaldTrump,6/12/2016,25977,70710,,,,,,"""Horrific incident in FL. Praying for all the victims & their families. When will this stop? When will we get tough smart & vigilant?"";;;;""742019961946791939"";https://twitter.com/realDonaldTrump/status/742019961946791939",-0.391534392,8889789
realDonaldTrump,6/12/2016,6688,24585,,,,"""741988371174699009""",https://twitter.com/realDonaldTrump/status/741988371174699009,"""Clinton made a false ad about me where I was imitating a reporter GROVELING after he changed his story. I would NEVER mock disabled. Shame!""",-0.3,8889789
realDonaldTrump,6/12/2016,7982,23364,,,,"""741965111968075776""",https://twitter.com/realDonaldTrump/status/741965111968075776,"""Really bad shooting in Orlando. Police investigating possible terrorism. Many people dead and wounded.""",-0.1,8889789
realDonaldTrump,6/11/2016,10899,32953,,,,,,"""Goofy Elizabeth Warren sometimes referred to as Pocahontas pretended to be a Native American in order to advance her career. Very racist!"";;;;""741774067368402945"";https://twitter.com/realDonaldTrump/status/741774067368402945",0.233333333,8863732
realDonaldTrump,6/11/2016,8130,21269,,,,"""741760911044685824""",https://twitter.com/realDonaldTrump/status/741760911044685824,"""Riley Rone was a great young man. We will miss him dearly. pic.twitter.com/R0tm44nMao""",0.45,8863732
realDonaldTrump,6/11/2016,2283,7167,,,,,,"""Join me on Tuesday- in Greensboro North Carolina! #Trump2016 #AmericaFirst http:// bit.ly/1Xg2j0YNC"";;;#Trump2016 #AmericaFirst;""741760896775663616"";https://twitter.com/realDonaldTrump/status/741760896775663616",0,8863732
realDonaldTrump,6/11/2016,3630,12876,,,,,,"""Thank you Pittsburgh Pennsylvania! Will be back soon! #AmericaFirst pic.twitter.com/ttLMgInkdA"";;;#AmericaFirst;""741754548004458496"";https://twitter.com/realDonaldTrump/status/741754548004458496",0,8863732
realDonaldTrump,6/11/2016,5663,16366,,,#AmericaFirst,"""741744918205501441""",https://twitter.com/realDonaldTrump/status/741744918205501441,"""Thank you to our amazing law enforcement officers! #AmericaFirst pic.twitter.com/qWaTT9jsQD""",0.6,8863732
realDonaldTrump,6/11/2016,3101,10086,,,,,,"""Thank you Tampa Florida! #AmericaFirst #TrumpTrain pic.twitter.com/fY4QVoSSfj"";;;#AmericaFirst #TrumpTrain;""741744258655387648"";https://twitter.com/realDonaldTrump/status/741744258655387648",0,8863732
realDonaldTrump,6/11/2016,4629,15238,,,,,,"""Sad case- @USATODAY did article saying I don't pay bills- false only don't pay when work is shoddy bad or not done! They should do same!"";;@USATODAY;;""741696814194274304"";https://twitter.com/realDonaldTrump/status/741696814194274304",-0.38,8863732
realDonaldTrump,6/11/2016,4708,18127,,,,,,"""In Tampa Florida- thank you to all of our outstanding volunteers who want to #MakeAmericaGreatAgain ! pic.twitter.com/04qqpGylT7"";;;#MakeAmericaGreatAgain;""741645740884303872"";https://twitter.com/realDonaldTrump/status/741645740884303872",0.5,8863732
realDonaldTrump,6/11/2016,8544,25272,,,,,,"""Don King and so many other African Americans who know me well and endorsed me would not have done so if they thought I was a racist!"";;;;""741600981251657728"";https://twitter.com/realDonaldTrump/status/741600981251657728",0.125,8863732
realDonaldTrump,6/11/2016,9841,30293,,,,"""741590381503086592""",https://twitter.com/realDonaldTrump/status/741590381503086592,"""Mitt Romney had his chance to beat a failed president but he choked like a dog. Now he calls me racist-but I am least racist person there is""",-0.4,8863732
realDonaldTrump,6/10/2016,3763,12628,,,,,,"""Thank you Richmond Virginia! #Trump2016 pic.twitter.com/SxU4yzCLQf"";;;#Trump2016;""741487809576439811"";https://twitter.com/realDonaldTrump/status/741487809576439811",0,8811814
realDonaldTrump,6/10/2016,3835,13132,,@FaithandFreedom,#RTM2016 #Trump2016,"""741380579313098752""",https://twitter.com/realDonaldTrump/status/741380579313098752,"""Thank you @FaithandFreedom Coalition! An honor joining you today- to discuss our shared values. #RTM2016 #Trump2016 pic.twitter.com/Ye6IhOW6ZM""",0,8811814
realDonaldTrump,6/10/2016,2130,7897,,,,,,"""Heading to Richmond Virginia now. Join me tonight! #Trump2016 Tickets: http:// bit.ly/24CqaabVIRGINIA"";;;#Trump2016;""741369263525662721"";https://twitter.com/realDonaldTrump/status/741369263525662721",0,8811814
realDonaldTrump,6/10/2016,9713,19133,,,#FlashbackFriday #CrookedHillary,"""741351028273086464""",https://twitter.com/realDonaldTrump/status/741351028273086464,"""#FlashbackFriday #CrookedHillary pic.twitter.com/pvrBb7v4NG""",0,8811814
realDonaldTrump,6/10/2016,22626,39713,,,,"""741311272818475008""",https://twitter.com/realDonaldTrump/status/741311272818475008,"""I rarely agree with President Obama- however he is 100% correct about Crooked Hillary Clinton. Great ad! https:// amp.twimg.com/v/00d3ec5a-8ed 2-4ad1-b5bb-df95de668bae âÃÂ¶""",0.366666667,8811814
realDonaldTrump,6/10/2016,8520,16272,,,#Trump2016,"""741301954324910080""",https://twitter.com/realDonaldTrump/status/741301954324910080,"""2004 VIDEO: Pocahontas describing Crooked Hillary Clinton as a Corporate Donor Puppet. Time for change! #Trump2016 http:// truthfeed.com/shock-video-20 04-elizabeth-warren-describes-hillary-as-a-corporate-donor-puppet/6677/ âÃÂ¶""",0,8811814
realDonaldTrump,6/10/2016,2294,9674,,,,"""741297855168716801""",https://twitter.com/realDonaldTrump/status/741297855168716801,"""Heading to D.C. to speak at Faith and Freedom Coalition and visit OPO.""",0,8811814
realDonaldTrump,6/10/2016,3587,9127,,,,,,"""""Donald Trump Plans To Continue GOP Legacy Of Leading On WomenâÃÃ´s Civil Rights Against Racist Sexist Democrats"" http://www. breitbart.com/2016-president ial-race/2016/06/10/exclusive-donald-trump-plans-continue-gop-legacy-leading-womens-civil-rights-racist-sexist-democrats/ âÃÂ¶"";;;;""741292912894431232"";https://twitter.com/realDonaldTrump/status/741292912894431232",0,8811814
realDonaldTrump,6/10/2016,4618,16727,,,,,,"""The great boxing promoter Don King just endorsed me. Nice!"";;;;""741286391200505857"";https://twitter.com/realDonaldTrump/status/741286391200505857",0.8,8811814
realDonaldTrump,6/10/2016,2832,7700,,,,,,"""Join me! 6/10: Richmond VA - 8pm 6/11: Tampa FL - 11am 6/11: Pittsburgh PA - 3pm 6/13: Portsmouth NH - 2:30pm https://www. donaldjtrump.com/schedule"";;;;""741257031722622976"";https://twitter.com/realDonaldTrump/status/741257031722622976",0,8811814
realDonaldTrump,6/10/2016,3057,9905,,@Ausbiz,#MakeAmericaGreatAgain,"""741244493127618560""",https://twitter.com/realDonaldTrump/status/741244493127618560,""""" @Ausbiz : RECORD 14 million primary votes/beat 16 opponents/financed own campaign. You will be a great POTUS & #MakeAmericaGreatAgain """"",0.6,8811814
